__time,/effort_controller/commands/data[1],/joint_states/front_left_wheel_joint/effort,/joint_states/front_left_motor_joint/position,/joint_states/front_left_motor_joint/velocity
1718737782.094096,0.0,0.0,-0.01153788,-0.020293143
1718737782.095209,0.0,0.0,-0.011554919,-0.018049317
1718737782.096321,0.0,0.0,-0.011569695,-0.015902279
1718737782.097449,0.0,0.0,-0.011582376,-0.013907449
1718737782.098556,0.0,0.0,-0.011593186,-0.012106604
1718737782.099112,0.0,0.0,-0.011602389,-0.010527833
1718737782.100295,0.0,0.0,-0.011610264,-0.009186042
1718737782.101399,0.0,0.0,-0.011613864,-0.006759486
1718737782.10251,0.0,0.0,-0.011599966,0.014714008
1718737782.103069,0.0,0.0,-0.011582326,0.022603826
1718737782.10423,0.0,0.0,-0.011563436,0.026408455
1718737782.105348,0.0,0.0,-0.011543915,0.028231795
1718737782.106458,0.0,0.0,-0.011524063,0.028763608
1718737782.107023,0.0,0.0,-0.011504161,0.028376804
1718737782.108135,0.0,0.0,-0.011484527,0.027329206
1718737782.10925,0.0,0.0,-0.011465505,0.025824462
1718737782.110348,0.0,0.0,-0.011447425,0.024035238
1718737782.111462,0.0,0.0,-0.011430569,0.022111782
1718737782.112576,0.0,0.0,-0.01144008,0.020816427
1718737782.113131,0.0,0.0,-0.011390304,0.004976136
1718737782.114244,0.0,0.0,-0.01139881,-0.009880623
1718737782.115361,0.0,0.0,-0.011419995,-0.015255971
1718737782.116477,0.0,0.0,-0.011445258,-0.017814711
1718737782.117041,0.0,0.0,-0.011471362,-0.018781306
1718737782.118153,0.0,0.0,-0.011496467,-0.0185858
1718737782.119265,0.0,0.0,-0.011519392,-0.017483695
1718737782.120383,0.0,0.0,-0.011539388,-0.015676132
1718737782.121541,0.0,0.0,-0.011556023,-0.013343483
1718737782.122125,0.0,0.0,-0.011569107,-0.010655172
1718737782.123492,0.0,0.0,-0.011578642,-0.007770844
1718737782.124581,0.0,0.0,-0.011584772,-0.004838293
1718737782.125705,0.0,0.0,-0.011587753,-0.001990455
1718737782.126297,0.0,0.0,-0.011587921,0.000657454
1718737782.127412,0.0,0.0,-0.011585668,0.003010168
1718737782.128602,0.0,0.0,-0.011581425,0.00499376
1718737782.129165,0.0,0.0,-0.011575639,0.006556139
1718737782.130273,0.0,0.0,-0.011568765,0.007666684
1718737782.131424,0.0,0.0,-0.011561247,0.008315105
1718737782.132545,0.0,0.0,-0.011553511,0.008509643
1718737782.133094,0.0,0.0,-0.011545951,0.008274753
1718737782.134205,0.0,0.0,-0.011538921,0.007648403
1718737782.135323,0.0,0.0,-0.01153273,0.006679154
1718737782.136432,0.0,0.0,-0.011527638,0.00542314
1718737782.137562,0.0,0.0,-0.011523846,0.003941088
1718737782.138108,0.0,0.0,-0.011521502,0.002295498
1718737782.139213,0.0,0.0,-0.011520699,0.000548051
1718737782.140325,0.0,0.0,-0.011521973,0.000494397
1718737782.141437,0.0,0.0,-0.011527427,-0.007829045
1718737782.142588,0.0,0.0,-0.011528548,-0.007909238
1718737782.14315,0.0,0.0,-0.011527558,-0.008339209
1718737782.144264,0.0,0.0,-0.011527054,-0.009819622
1718737782.145376,0.0,0.0,-0.011532723,-0.014893971
1718737782.146493,0.0,0.0,-0.011535362,-0.010279901
1718737782.147063,0.0,0.0,-0.011541679,-0.015097835
1718737782.148206,0.0,0.0,-0.011551823,-0.019518467
1718737782.149359,0.0,0.0,-0.011565728,-0.022786859
1718737782.150477,0.0,0.0,-0.011583065,-0.02500297
1718737782.151627,0.0,0.0,-0.011603256,-0.026321194
1718737782.15219,0.0,0.0,-0.011625558,-0.026873258
1718737782.153352,0.0,0.0,-0.011649159,-0.026772691
1718737782.154473,0.0,0.0,-0.011673251,-0.026124528
1718737782.155592,0.0,0.0,-0.011697099,-0.025030843
1718737782.156157,0.0,0.0,-0.011720075,-0.023592344
1718737782.157278,0.0,0.0,-0.011741689,-0.021907507
1718737782.158369,0.0,0.0,-0.011761591,-0.020070506
1718737782.159521,0.0,0.0,-0.011779575,-0.018168764
1718737782.160095,0.0,0.0,-0.011795567,-0.016280645
1718737782.16126,0.0,0.0,-0.0118096,-0.014473547
1718737782.162405,0.0,0.0,-0.011821801,-0.012802561
1718737782.16357,0.0,0.0,-0.011832365,-0.011309719
1718737782.164135,0.0,0.0,-0.011841529,-0.010023836
1718737782.165333,0.0,0.0,-0.011846381,-0.007648817
1718737782.166408,0.0,0.0,-0.011833774,0.013581498
1718737782.1677,0.0,0.0,-0.011817355,0.021352685
1718737782.168285,0.0,0.0,-0.011799631,0.025069934
1718737782.1694,0.0,0.0,-0.011781258,0.026804505
1718737782.170573,0.0,0.0,-0.011762581,0.027233643
1718737782.171406,0.0,0.0,-0.011743924,0.026723625
1718737782.172523,0.0,0.0,-0.011725645,0.025528984
1718737782.173686,0.0,0.0,-0.011733738,0.024539963
1718737782.174264,0.0,0.0,-0.011682247,0.008435055
1718737782.175467,0.0,0.0,-0.011688572,-0.007285764
1718737782.176647,0.0,0.0,-0.011707806,-0.013548963
1718737782.177237,0.0,0.0,-0.011731667,-0.017154034
1718737782.178391,0.0,0.0,-0.011757162,-0.019289488
1718737782.179521,0.0,0.0,-0.011782632,-0.020326476
1718737782.180694,0.0,0.0,-0.01180701,-0.020460033
1718737782.181281,0.0,0.0,-0.011829587,-0.019834883
1718737782.182403,0.0,0.0,-0.011849901,-0.018581709
1718737782.183555,0.0,0.0,-0.011867671,-0.016828555
1718737782.184659,0.0,0.0,-0.011882755,-0.014702898
1718737782.185231,0.0,0.0,-0.011895116,-0.01232994
1718737782.186436,0.0,0.0,-0.011904802,-0.009829515
1718737782.187573,0.0,0.0,-0.01191193,-0.007312756
1718737782.188703,0.0,0.0,-0.011916672,-0.004879085
1718737782.189299,0.0,0.0,-0.011919248,-0.00261379
1718737782.190422,0.0,0.0,-0.011919914,-0.000586327
1718737782.191693,0.0,0.0,-0.011918956,0.001150621
1718737782.192258,0.0,0.0,-0.011916677,0.002561357
1718737782.193407,0.0,0.0,-0.011913391,0.003626691
1718737782.194555,0.0,0.0,-0.011909412,0.004342885
1718737782.195712,0.0,0.0,-0.011905044,0.004720092
1718737782.196362,0.0,0.0,-0.011900572,0.004780428
1718737782.197448,0.0,0.0,-0.011896256,0.004555781
1718737782.198622,0.0,0.0,-0.011895985,0.001760293
1718737782.199766,0.0,0.0,-0.011889718,0.008690597
1718737782.20035,0.0,0.0,-0.011883702,0.006220349
1718737782.201475,0.0,0.0,-0.011878349,0.00586633
1718737782.202645,0.0,0.0,-0.011876138,-0.001648134
1718737782.203799,0.0,0.0,-0.011868695,-0.000113506
1718737782.204463,0.0,0.0,-0.011858128,0.001660761
1718737782.205579,0.0,0.0,-0.011846807,0.002779176
1718737782.206763,0.0,0.0,-0.011836323,0.003315982
1718737782.207952,0.0,0.0,-0.011827572,0.003414483
1718737782.208553,0.0,0.0,-0.011820951,0.003187167
1718737782.209678,0.0,0.0,-0.011816528,0.002715782
1718737782.210832,0.0,0.0,-0.011814178,0.002061843
1718737782.21143,0.0,0.0,-0.011813668,0.001274741
1718737782.212573,0.0,0.0,-0.011814729,0.000396494
1718737782.213724,0.0,0.0,-0.01181709,-0.000535881
1718737782.21458,0.0,0.0,-0.011820507,-0.001489413
1718737782.215728,0.0,0.0,-0.011824773,-0.002434967
1718737782.216908,0.0,0.0,-0.011829723,-0.003347361
1718737782.217502,0.0,0.0,-0.011835229,-0.004205565
1718737782.218639,0.0,0.0,-0.011841195,-0.004992874
1718737782.219799,0.0,0.0,-0.011847547,-0.005696968
1718737782.220361,0.0,0.0,-0.01185423,-0.006309843
1718737782.221501,0.0,0.0,-0.011861195,-0.006827605
1718737782.222747,0.0,0.0,-0.0118684,-0.00725015
1718737782.223926,0.0,0.0,-0.011875801,-0.007580719
1718737782.22452,0.0,0.0,-0.011883355,-0.00782539
1718737782.225665,0.0,0.0,-0.011891021,-0.007992501
1718737782.226876,0.0,0.0,-0.011898754,-0.008092054
1718737782.227491,0.0,0.0,-0.011906516,-0.00813511
1718737782.228578,0.0,0.0,-0.01191427,-0.008133214
1718737782.229727,0.0,0.0,-0.011921985,-0.008097853
1718737782.230884,0.0,0.0,-0.011929637,-0.008039989
1718737782.231579,0.0,0.0,-0.011937211,-0.007969648
1718737782.232635,0.0,0.0,-0.011944696,-0.007895608
1718737782.233899,0.0,0.0,-0.011949041,-0.006601859
1718737782.234416,0.0,0.0,-0.011958742,0.014209957
1718737782.235553,0.0,0.0,-0.011910745,0.00739642
1718737782.236688,0.0,0.0,-0.011916139,-0.002844402
1718737782.237871,0.0,0.0,-0.011931895,-0.00543761
1718737782.238506,0.0,0.0,-0.011950102,-0.006639506
1718737782.239776,0.0,0.0,-0.011968052,-0.007395196
1718737782.240895,0.0,0.0,-0.011984489,-0.007925532
1718737782.241507,0.0,0.0,-0.011998882,-0.008305481
1718737782.242657,0.0,0.0,-0.012011139,-0.008566003
1718737782.243783,0.0,0.0,-0.012021439,-0.008722035
1718737782.244391,0.0,0.0,-0.012030107,-0.008782783
1718737782.245538,0.0,0.0,-0.012037515,-0.008755939
1718737782.24669,0.0,0.0,-0.012044022,-0.008649404
1718737782.247833,0.0,0.0,-0.012049936,-0.008471899
1718737782.248427,0.0,0.0,-0.01205549,-0.008233049
1718737782.249572,0.0,0.0,-0.012060845,-0.007943193
1718737782.250722,0.0,0.0,-0.012066093,-0.007613078
1718737782.251878,0.0,0.0,-0.012071268,-0.007253481
1718737782.25246,0.0,0.0,-0.012076366,-0.00687484
1718737782.253602,0.0,0.0,-0.012084984,-0.008628154
1718737782.254757,0.0,0.0,-0.012086667,-0.000371969
1718737782.255944,0.0,0.0,-0.012087669,-0.001633968
1718737782.256588,0.0,0.0,-0.012087833,-0.002411572
1718737782.257795,0.0,0.0,-0.012087146,-0.00206028
1718737782.258899,0.0,0.0,-0.012085584,-0.000793789
1718737782.259487,0.0,0.0,-0.012083029,0.001135924
1718737782.26063,0.0,0.0,-0.012079281,0.003519701
1718737782.26178,0.0,0.0,-0.012074099,0.006186747
1718737782.262918,0.0,0.0,-0.012067243,0.008993808
1718737782.2635,0.0,0.0,-0.012058894,0.013554701
1718737782.26464,0.0,0.0,-0.012051493,0.009654163
1718737782.265808,0.0,0.0,-0.012036333,0.013890984
1718737782.266932,0.0,0.0,-0.012015649,0.017409319
1718737782.267522,0.0,0.0,-0.011992219,0.019418686
1718737782.268665,0.0,0.0,-0.011968232,0.020098694
1718737782.269837,0.0,0.0,-0.011945267,0.019694734
1718737782.270413,0.0,0.0,-0.011924412,0.01842242
1718737782.2717,0.0,0.0,-0.011906374,0.016469206
1718737782.272903,0.0,0.0,-0.011891571,0.014003833
1718737782.273489,0.0,0.0,-0.011880198,0.011181901
1718737782.274629,0.0,0.0,-0.011872282,0.008147534
1718737782.27577,0.0,0.0,-0.011867719,0.005032686
1718737782.276915,0.0,0.0,-0.011866314,0.001955393
1718737782.277501,0.0,0.0,-0.011867797,-0.000982141
1718737782.278644,0.0,0.0,-0.011871854,-0.00369514
1718737782.279825,0.0,0.0,-0.011878135,-0.006117273
1718737782.280925,0.0,0.0,-0.011886277,-0.008200982
1718737782.28151,0.0,0.0,-0.011895906,-0.009917125
1718737782.282668,0.0,0.0,-0.01190666,-0.011253983
1718737782.2838,0.0,0.0,-0.011918189,-0.012215719
1718737782.284941,0.0,0.0,-0.011930164,-0.012820389
1718737782.285537,0.0,0.0,-0.011942292,-0.013097645
1718737782.286746,0.0,0.0,-0.011954312,-0.013086233
1718737782.287874,0.0,0.0,-0.011966006,-0.012831407
1718737782.288465,0.0,0.0,-0.011977201,-0.01238238
1718737782.289739,0.0,0.0,-0.011987768,-0.011789892
1718737782.290868,0.0,0.0,-0.011997624,-0.011103993
1718737782.291543,0.0,0.0,-0.012034882,-0.009531978
1718737782.292715,0.0,0.0,-0.012009857,-0.022992104
1718737782.293893,0.0,0.0,-0.012039278,-0.036080878
1718737782.294506,0.0,0.0,-0.01207915,-0.039632364
1718737782.295713,0.0,0.0,-0.012118899,-0.039774191
1718737782.296907,0.0,0.0,-0.012142573,-0.02038894
1718737782.297521,0.0,0.0,-0.012161421,-0.012917134
1718737782.298698,0.0,0.0,-0.012176798,-0.008627252
1718737782.299875,0.0,0.0,-0.012188769,-0.005742832
1718737782.300492,0.0,0.0,-0.012197443,-0.003782563
1718737782.301674,0.0,0.0,-0.012203159,-0.002536649
1718737782.302846,0.0,0.0,-0.012206463,-0.001882061
1718737782.303498,0.0,0.0,-0.012208029,-0.001726768
1718737782.304655,0.0,0.0,-0.012208576,-0.001988067
1718737782.306101,0.0,0.0,-0.012208789,-0.002584471
1718737782.306575,0.0,0.0,-0.012209268,-0.00343381
1718737782.307769,0.0,0.0,-0.012210486,-0.004454149
1718737782.308946,0.0,0.0,-0.012212782,-0.005565872
1718737782.309673,0.0,0.0,-0.012216351,-0.006694057
1718737782.31082,0.0,0.0,-0.012221258,-0.007770692
1718737782.311983,0.0,0.0,-0.012227458,-0.00873652
1718737782.312578,0.0,0.0,-0.012234812,-0.009542395
1718737782.313691,0.0,0.0,-0.012243114,-0.010150116
1718737782.314968,0.0,0.0,-0.012252109,-0.010532755
1718737782.315563,0.0,0.0,-0.012261519,-0.010674514
1718737782.316669,0.0,0.0,-0.012271056,-0.010570168
1718737782.317882,0.0,0.0,-0.012280437,-0.01022416
1718737782.319068,0.0,0.0,-0.0122894,-0.009649423
1718737782.319694,0.0,0.0,-0.012297708,-0.008866011
1718737782.320984,0.0,0.0,-0.012305159,-0.0078996
1718737782.32162,0.0,0.0,-0.012315328,-0.009278369
1718737782.322794,0.0,0.0,-0.012317367,-9.9692e-05
1718737782.323989,0.0,0.0,-0.012317892,-0.00050072
1718737782.32464,0.0,0.0,-0.012316702,-0.000309616
1718737782.325799,0.0,0.0,-0.012313716,0.00107761
1718737782.326298,2.0,0.0,-0.012313716,0.00107761
1718737782.326982,2.0,0.0,-0.012308876,0.003410745
1718737782.327591,2.0,0.0,-0.012302065,0.006407425
1718737782.328791,2.0,0.0,-0.012293114,0.009832509
1718737782.32999,2.0,0.0,-0.012281836,0.013493031
1718737782.330645,2.0,0.0,-0.012268377,0.018933339
1718737782.331838,2.0,0.0,-0.012255506,0.015923919
1718737782.333011,2.0,0.0,-0.012234447,0.021107496
1718737782.333629,2.0,0.0,-0.01220735,0.025541856
1718737782.334821,2.0,0.0,-0.01217694,0.028414116
1718737782.33601,2.0,0.0,-0.012145388,0.029888776
1718737782.336639,2.0,0.0,-0.012114288,0.030199823
1718737782.337876,2.0,0.0,-0.012084772,0.029554522
1718737782.339029,2.0,0.0,-0.012057614,0.028134919
1718737782.33964,2.0,0.0,-0.012033311,0.026107164
1718737782.340886,2.0,0.0,-0.012012146,0.023626892
1718737782.342073,2.0,0.0,-0.011994233,0.020840602
1718737782.34269,2.0,0.0,-0.011979561,0.017884588
1718737782.343885,2.0,0.0,-0.011994527,0.015625973
1718737782.34505,2.0,0.0,-0.011953394,-0.000911674
1718737782.345662,2.0,0.0,-0.011968431,-0.017132369
1718737782.346837,2.0,0.0,-0.011996619,-0.023739067
1718737782.348005,2.0,0.0,-0.012029687,-0.027542268
1718737782.348646,2.0,0.0,-0.012064461,-0.029770989
1718737782.349827,2.0,0.0,-0.012099127,-0.030841306
1718737782.351051,2.0,0.0,-0.012132523,-0.030991468
1718737782.351693,2.0,0.0,-0.012163912,-0.03040472
1718737782.352817,2.0,0.0,-0.012192865,-0.029243811
1718737782.353997,2.0,0.0,-0.01221635,-0.02653549
1718737782.354569,2.0,0.0,-0.012221249,-0.004991773
1718737782.35572,2.0,0.0,-0.012220545,0.003830553
1718737782.356939,2.0,0.0,-0.012216542,0.008947066
1718737782.357537,2.0,0.0,-0.012209889,0.012236827
1718737782.358672,2.0,0.0,-0.012201044,0.014240012
1718737782.35981,2.0,0.0,-0.012190527,0.015211766
1718737782.360943,2.0,0.0,-0.012178951,0.015317141
1718737782.361524,2.0,0.0,-0.012166988,0.014690352
1718737782.362692,2.0,0.0,-0.012155314,0.0134571
1718737782.363824,2.0,0.0,-0.012144556,0.011742091
1718737782.36497,2.0,0.0,-0.01213525,0.009669863
1718737782.365558,2.0,0.0,-0.012127816,0.007362657
1718737782.366704,2.0,0.0,-0.012122538,0.004937204
1718737782.367856,2.0,0.0,-0.012119562,0.002501402
1718737782.369006,2.0,0.0,-0.012118907,0.000151362
1718737782.369648,2.0,0.0,-0.012120475,-0.002030902
1718737782.370747,2.0,0.0,-0.012124071,-0.00397906
1718737782.371895,2.0,0.0,-0.012129427,-0.005643281
1718737782.37315,2.0,0.0,-0.012136226,-0.006990332
1718737782.373742,2.0,0.0,-0.012144118,-0.008003021
1718737782.374895,2.0,0.0,-0.012152746,-0.008679069
1718737782.376083,2.0,0.0,-0.012161762,-0.009029526
1718737782.376674,2.0,0.0,-0.012170839,-0.009076839
1718737782.377831,2.0,0.0,-0.012179687,-0.008852691
1718737782.378975,2.0,0.0,-0.012188057,-0.008395713
1718737782.379561,2.0,0.0,-0.012195745,-0.007749176
1718737782.380709,2.0,0.0,-0.012202601,-0.006958767
1718737782.381846,2.0,0.0,-0.012212172,-0.008245891
1718737782.38299,2.0,0.0,-0.012213931,0.000598552
1718737782.383583,2.0,0.0,-0.012214235,-0.000111088
1718737782.384723,2.0,0.0,-0.012212992,-0.000339422
1718737782.385869,2.0,0.0,-0.012210274,0.000528626
1718737782.387011,2.0,0.0,-0.012206163,0.002254737
1718737782.387663,2.0,0.0,-0.012200657,0.004567775
1718737782.388932,2.0,0.0,-0.012193675,0.007244856
1718737782.390343,2.0,0.0,-0.01218509,0.010106687
1718737782.390793,2.0,0.0,-0.012174779,0.013006438
1718737782.392006,2.0,0.0,-0.012162675,0.017754898
1718737782.39268,2.0,0.0,-0.012151436,0.014048356
1718737782.393951,2.0,0.0,-0.012132799,0.0180985
1718737782.395219,2.0,0.0,-0.012109052,0.021339105
1718737782.395925,2.0,0.0,-0.012082968,0.023029075
1718737782.397212,2.0,0.0,-0.01205672,0.02336307
1718737782.397881,2.0,0.0,-0.012031875,0.022596582
1718737782.399027,2.0,0.0,-0.012009507,0.020954935
1718737782.399613,2.0,0.0,-0.011990307,0.018635241
1718737782.400765,2.0,0.0,-0.011974675,0.015815388
1718737782.401934,2.0,0.0,-0.011962783,0.012659137
1718737782.403061,2.0,0.0,-0.011954632,0.009317448
1718737782.403646,2.0,0.0,-0.011950091,0.005927574
1718737782.404878,2.0,0.0,-0.011948929,0.002611243
1718737782.406068,2.0,0.0,-0.011950844,-0.00052724
1718737782.406727,2.0,0.0,-0.011955484,-0.003402497
1718737782.407918,2.0,0.0,-0.011962467,-0.005948945
1718737782.40909,2.0,0.0,-0.011971391,-0.008120934
1718737782.40973,2.0,0.0,-0.011981855,-0.009892182
1718737782.410889,2.0,0.0,-0.011993463,-0.011254547
1718737782.412095,2.0,0.0,-0.012005839,-0.012216259
1718737782.412708,2.0,0.0,-0.012018633,-0.01279971
1718737782.413978,2.0,0.0,-0.012031532,-0.013038947
1718737782.415101,2.0,0.0,-0.012041172,-0.011742029
1718737782.415693,2.0,0.0,-0.012034626,0.008305491
1718737782.416831,2.0,0.0,-0.012024652,0.015699172
1718737782.417983,2.0,0.0,-0.012035587,0.020236453
1718737782.418562,2.0,0.0,-0.01198727,0.008603229
1718737782.41974,2.0,0.0,-0.011994533,-0.004057189
1718737782.420856,2.0,0.0,-0.012012081,-0.007854564
1718737782.421995,2.0,0.0,-0.012031786,-0.009689846
1718737782.423146,2.0,0.0,-0.012051025,-0.010728933
1718737782.423747,2.0,0.0,-0.012068661,-0.011305856
1718737782.424943,2.0,0.0,-0.012084241,-0.011566482
1718737782.426089,2.0,0.0,-0.012097709,-0.011592742
1718737782.426239,-2.0,0.0,-0.012097709,-0.011592742
1718737782.427282,-2.0,0.0,-0.012109231,-0.011440045
1718737782.427892,-2.0,0.0,-0.012119087,-0.011151594
1718737782.429036,-2.0,0.0,-0.012127595,-0.01076417
1718737782.42962,-2.0,0.0,-0.01213506,-0.010310315
1718737782.430795,-2.0,0.0,-0.012141746,-0.009818983
1718737782.431948,-2.0,0.0,-0.012147866,-0.009315534
1718737782.433068,-2.0,0.0,-0.012153579,-0.008821524
1718737782.433645,-2.0,0.0,-0.012162588,-0.01005117
1718737782.434779,-2.0,0.0,-0.012164392,-0.00137098
1718737782.435907,-2.0,0.0,-0.012165355,-0.002610351
1718737782.437053,-2.0,0.0,-0.012166594,-0.002242314
1718737782.438167,-2.0,0.0,-0.012170179,-0.00888566
1718737782.438736,-2.0,0.0,-0.012167222,-0.00610147
1718737782.439858,-2.0,0.0,-0.012159822,-0.003071249
1718737782.441018,-2.0,0.0,-0.012150448,-0.000774773
1718737782.441635,-2.0,0.0,-0.012140828,0.000827414
1718737782.44274,-2.0,0.0,-0.012132005,0.001862852
1718737782.443854,-2.0,0.0,-0.012124524,0.002438453
1718737782.444991,-2.0,0.0,-0.012118598,0.002637585
1718737782.445586,-2.0,0.0,-0.012114236,0.00252921
1718737782.446737,-2.0,0.0,-0.012111327,0.002174981
1718737782.447893,-2.0,0.0,-0.012109706,0.001632994
1718737782.449087,-2.0,0.0,-0.012109188,0.00095911
1718737782.449709,-2.0,0.0,-0.012109594,0.000206848
1718737782.4509,-2.0,0.0,-0.012110758,-0.000573453
1718737782.452075,-2.0,0.0,-0.012112536,-0.001335715
1718737782.452679,-2.0,0.0,-0.0121148,-0.002039185
1718737782.453835,-2.0,0.0,-0.012117437,-0.002649336
1718737782.454938,-2.0,0.0,-0.01212034,-0.003138506
1718737782.456074,-2.0,0.0,-0.012123405,-0.003486249
1718737782.457217,-2.0,0.0,-0.01212653,-0.003679395
1718737782.457814,-2.0,0.0,-0.012129608,-0.003711831
1718737782.458978,-2.0,0.0,-0.012132531,-0.003584034
1718737782.460088,-2.0,0.0,-0.012135192,-0.003302401
1718737782.461236,-2.0,0.0,-0.012137485,-0.00287842
1718737782.461879,-2.0,0.0,-0.012139311,-0.002327725
1718737782.463062,-2.0,0.0,-0.012140581,-0.001669091
1718737782.464169,-2.0,0.0,-0.012141217,-0.000923415
1718737782.465344,-2.0,0.0,-0.012141159,-0.00011272
1718737782.465864,-2.0,0.0,-0.012140364,0.000740779
1718737782.46709,-2.0,0.0,-0.012138805,0.001615511
1718737782.468245,-2.0,0.0,-0.012136476,0.002491272
1718737782.468785,-2.0,0.0,-0.012133388,0.003349815
1718737782.469922,-2.0,0.0,-0.012129568,0.004175295
1718737782.47106,-2.0,0.0,-0.012125057,0.004954575
1718737782.472193,-2.0,0.0,-0.012119906,0.005677386
1718737782.472745,-2.0,0.0,-0.012114176,0.00633636
1718737782.473891,-2.0,0.0,-0.012107934,0.006926946
1718737782.475046,-2.0,0.0,-0.012101247,0.007447223
1718737782.476198,-2.0,0.0,-0.012094186,0.007897629
1718737782.476784,-2.0,0.0,-0.012086818,0.008280636
1718737782.477913,-2.0,0.0,-0.012076935,0.0094051
1718737782.479072,-2.0,0.0,-0.012062965,0.028744567
1718737782.480254,-2.0,0.0,-0.012004832,0.022708542
1718737782.480795,-2.0,0.0,-0.011996238,0.012998651
1718737782.481964,-2.0,0.0,-0.011997095,0.01061971
1718737782.483078,-2.0,0.0,-0.012000114,0.009558633
1718737782.484265,-2.0,0.0,-0.012002827,0.00891821
1718737782.484786,-2.0,0.0,-0.012004099,0.008491298
1718737782.485993,-2.0,0.0,-0.012003457,0.008206722
1718737782.487126,-2.0,0.0,-0.012000833,0.008033033
1718737782.488256,-2.0,0.0,-0.011996401,0.007952509
1718737782.488866,-2.0,0.0,-0.011990472,0.007951794
1718737782.490034,-2.0,0.0,-0.011983401,0.008018234
1718737782.491112,-2.0,0.0,-0.011975534,0.008138543
1718737782.492256,-2.0,0.0,-0.011967169,0.008298515
1718737782.492848,-2.0,0.0,-0.011958546,0.008483208
1718737782.493991,-2.0,0.0,-0.011949837,0.008677365
1718737782.495127,-2.0,0.0,-0.011941156,0.008865916
1718737782.496281,-2.0,0.0,-0.011932567,0.009034494
1718737782.496854,-2.0,0.0,-0.011924103,0.00916992
1718737782.497996,-2.0,0.0,-0.01191577,0.009260622
1718737782.499147,-2.0,0.0,-0.011907565,0.009296965
1718737782.499727,-2.0,0.0,-0.011900437,0.010671386
1718737782.500857,-2.0,0.0,-0.011896542,0.003650108
1718737782.502005,-2.0,0.0,-0.011886907,0.005106577
1718737782.503143,-2.0,0.0,-0.011873769,0.006059832
1718737782.504282,-2.0,0.0,-0.01185987,0.005741683
1718737782.504867,-2.0,0.0,-0.011847279,0.004368652
1718737782.506009,-2.0,0.0,-0.011837384,0.002215785
1718737782.507153,-2.0,0.0,-0.011831016,-0.000483664
1718737782.508306,-2.0,0.0,-0.011828593,-0.003536931
1718737782.508899,-2.0,0.0,-0.011830226,-0.006781202
1718737782.510046,-2.0,0.0,-0.01183963,-0.012529275
1718737782.51119,-2.0,0.0,-0.011845653,-0.007654306
1718737782.511765,-2.0,0.0,-0.011854606,-0.012445901
1718737782.512934,-2.0,0.0,-0.011865966,-0.016451341
1718737782.5141,-2.0,0.0,-0.011879272,-0.018937253
1718737782.515193,-2.0,0.0,-0.011894018,-0.020077022
1718737782.516346,-2.0,0.0,-0.011909595,-0.020100272
1718737782.516941,-2.0,0.0,-0.01192532,-0.019209247
1718737782.518091,-2.0,0.0,-0.011940495,-0.017582478
1718737782.519251,-2.0,0.0,-0.011954457,-0.01538422
1718737782.519956,-2.0,0.0,-0.011963465,-0.011402034
1718737782.520991,-2.0,0.0,-0.011954023,0.011280855
1718737782.522136,-2.0,0.0,-0.011938837,0.021257753
1718737782.523274,-2.0,0.0,-0.011919999,0.02750228
1718737782.523855,-2.0,0.0,-0.011897955,0.031891875
1718737782.52501,-2.0,0.0,-0.011872987,0.034964597
1718737782.52617,-2.0,0.0,-0.011880165,0.037858419
1718737782.526371,-2.0,0.0,-0.011880165,0.037858419
1718737782.527289,-2.0,0.0,-0.011814707,0.023741772
1718737782.527887,-2.0,0.0,-0.011806312,0.009593925
1718737782.529,-2.0,0.0,-0.011809274,0.004793807
1718737782.530176,-2.0,0.0,-0.011815531,0.00217002
1718737782.531326,-2.0,0.0,-0.011822547,0.000477567
1718737782.531916,-2.0,0.0,-0.011829188,-0.00063998
1718737782.533013,-2.0,0.0,-0.011834913,-0.001332124
1718737782.534157,-2.0,0.0,-0.0118395,-0.00167981
1718737782.534757,-2.0,0.0,-0.011842905,-0.001738705
1718737782.535896,-2.0,0.0,-0.011845183,-0.001555802
1718737782.537031,-2.0,0.0,-0.011846435,-0.001175796
1718737782.538166,-2.0,0.0,-0.011846774,-0.000643031
1718737782.538784,-2.0,0.0,-0.011846304,-1.478e-06
1718737782.539955,-2.0,0.0,-0.011845121,0.000706122
1718737782.54109,-2.0,0.0,-0.011843304,0.001439388
1718737782.542243,-2.0,0.0,-0.011840921,0.002161436
1718737782.542831,-2.0,0.0,-0.011838036,0.002839866
1718737782.544044,-2.0,0.0,-0.01183471,0.003447528
1718737782.545162,-2.0,0.0,-0.011831007,0.003963029
1718737782.545734,-2.0,0.0,-0.011826998,0.00437098
1718737782.54686,-2.0,0.0,-0.011822757,0.004661985
1718737782.548049,-2.0,0.0,-0.011818366,0.004832392
1718737782.549162,-2.0,0.0,-0.01181391,0.004883855
1718737782.550303,-2.0,0.0,-0.011809472,0.004822717
1718737782.550926,-2.0,0.0,-0.011805135,0.004659285
1718737782.552019,-2.0,0.0,-0.011800976,0.00440701
1718737782.553176,-2.0,0.0,-0.011797061,0.00408164
1718737782.554335,-2.0,0.0,-0.011793445,0.003700368
1718737782.554923,-2.0,0.0,-0.01179017,0.003281013
1718737782.556036,-2.0,0.0,-0.01178726,0.002841262
1718737782.557194,-2.0,0.0,-0.011784728,0.002398008
