__time,/effort_controller/commands/data[1],/joint_states/front_left_motor_joint/position
1718737782.711223,-2.0,-0.011168103
1718737782.712377,-2.0,-0.011163988
1718737782.712966,-2.0,-0.011159087
1718737782.714156,-2.0,-0.011153136
1718737782.7153,-2.0,-0.011145794
1718737782.715885,-2.0,-0.011136697
1718737782.717034,-2.0,-0.011126448
1718737782.718186,-2.0,-0.011116816
1718737782.719333,-2.0,-0.011098779
1718737782.719993,-2.0,-0.011074415
1718737782.721141,-2.0,-0.011046421
1718737782.722276,-2.0,-0.011016928
1718737782.723416,-2.0,-0.010987473
1718737782.724003,-2.0,-0.010959111
1718737782.725155,-2.0,-0.010932531
1718737782.726298,2.0,-0.010932531
1718737782.726347,2.0,-0.01090814
1718737782.727462,2.0,-0.010886138
1718737782.728058,2.0,-0.010866566
1718737782.729255,2.0,-0.010849352
1718737782.730456,2.0,-0.010834333
1718737782.730973,2.0,-0.01082129
1718737782.732177,2.0,-0.010809959
1718737782.733364,2.0,-0.010800053
1718737782.734047,2.0,-0.01079127
1718737782.735244,2.0,-0.010783307
1718737782.736442,2.0,-0.010775868
1718737782.737043,2.0,-0.01076867
1718737782.738242,2.0,-0.010794708
1718737782.73945,2.0,-0.010748991
1718737782.740071,2.0,-0.010761727
1718737782.741274,2.0,-0.010785626
1718737782.742451,2.0,-0.010811843
1718737782.743075,2.0,-0.010837205
1718737782.74424,2.0,-0.010860073
1718737782.745421,2.0,-0.010879556
1718737782.746039,2.0,-0.010892836
1718737782.74722,2.0,-0.010887627
1718737782.748468,2.0,-0.010876393
1718737782.74916,2.0,-0.010861261
1718737782.750349,2.0,-0.010842844
1718737782.751005,2.0,-0.010821649
1718737782.752193,2.0,-0.010798295
1718737782.753376,2.0,-0.010773519
1718737782.753993,2.0,-0.010748114
1718737782.755174,2.0,-0.010722871
1718737782.756336,2.0,-0.010698512
1718737782.756936,2.0,-0.010675644
1718737782.758117,2.0,-0.010654735
1718737782.759302,2.0,-0.010636098
1718737782.760471,2.0,-0.010619891
1718737782.76108,2.0,-0.010606129
1718737782.762253,2.0,-0.010594704
1718737782.76312,2.0,-0.010585404
1718737782.76435,2.0,-0.010577945
1718737782.765491,2.0,-0.010571991
1718737782.766101,2.0,-0.010567179
1718737782.767287,2.0,-0.010564766
1718737782.768481,2.0,-0.010565416
1718737782.769674,2.0,-0.010559708
1718737782.770293,2.0,-0.010549768
1718737782.771478,2.0,-0.010538281
1718737782.772103,2.0,-0.010527259
1718737782.773271,2.0,-0.010518014
1718737782.774444,2.0,-0.010511312
1718737782.775086,2.0,-0.010507518
1718737782.776225,2.0,-0.01051064
1718737782.777404,2.0,-0.010510025
1718737782.778025,2.0,-0.010511326
1718737782.779194,2.0,-0.010514266
1718737782.780356,2.0,-0.010518687
1718737782.780974,2.0,-0.010524346
1718737782.782164,2.0,-0.010530844
1718737782.783345,2.0,-0.010537662
1718737782.784515,2.0,-0.010544226
1718737782.785126,2.0,-0.010549971
1718737782.786292,2.0,-0.010554392
1718737782.787467,2.0,-0.01055708
1718737782.788092,2.0,-0.01055774
1718737782.78925,2.0,-0.010556203
1718737782.790424,2.0,-0.010552424
1718737782.791037,2.0,-0.010546466
1718737782.792222,2.0,-0.010538485
1718737782.793377,2.0,-0.010528711
1718737782.794091,2.0,-0.010517426
1718737782.795232,2.0,-0.01050494
1718737782.796351,2.0,-0.010491574
1718737782.796945,2.0,-0.01047452
1718737782.798098,2.0,-0.010441907
1718737782.799232,2.0,-0.010406852
1718737782.80038,2.0,-0.010371537
1718737782.800972,2.0,-0.010336359
1718737782.802114,2.0,-0.010301451
1718737782.803255,2.0,-0.010266965
1718737782.804402,2.0,-0.010253579
1718737782.804991,2.0,-0.010179586
1718737782.806141,2.0,-0.010167488
1718737782.807312,2.0,-0.010168656
1718737782.807897,2.0,-0.010174329
1718737782.80906,2.0,-0.010181469
1718737782.810186,2.0,-0.010188472
1718737782.811343,2.0,-0.010194371
1718737782.81191,2.0,-0.010198575
1718737782.813063,2.0,-0.010200738
1718737782.81421,2.0,-0.010200689
1718737782.815356,2.0,-0.010198374
1718737782.816498,2.0,-0.010193824
1718737782.817086,2.0,-0.010187132
1718737782.818268,2.0,-0.01017844
1718737782.819386,2.0,-0.010167927
1718737782.819985,2.0,-0.010155803
1718737782.821122,2.0,-0.010142305
1718737782.822268,2.0,-0.010127692
1718737782.823108,2.0,-0.010112236
1718737782.82425,2.0,-0.010096219
1718737782.825392,2.0,-0.010079924
1718737782.825991,2.0,-0.01006497
1718737782.826292,-2.0,-0.01006497
1718737782.827196,-2.0,-0.010052508
1718737782.828291,-2.0,-0.010033928
1718737782.828881,-2.0,-0.010011965
1718737782.830034,-2.0,-0.009989781
1718737782.831211,-2.0,-0.009969739
1718737782.832319,-2.0,-0.009953394
1718737782.833501,-2.0,-0.009941649
1718737782.834609,-2.0,-0.009938832
1718737782.835193,-2.0,-0.009934724
1718737782.83636,-2.0,-0.009934579
1718737782.837476,-2.0,-0.009938081
1718737782.838144,-2.0,-0.009944971
1718737782.839306,-2.0,-0.009954821
1718737782.840408,-2.0,-0.009966987
1718737782.841119,-2.0,-0.009980672
1718737782.84216,-2.0,-0.009995013
1718737782.8433,-2.0,-0.010009159
1718737782.84446,-2.0,-0.010022335
1718737782.845045,-2.0,-0.010033889
1718737782.846223,-2.0,-0.010043316
1718737782.8474,-2.0,-0.010050268
1718737782.848482,-2.0,-0.010054558
1718737782.849094,-2.0,-0.010056144
1718737782.850249,-2.0,-0.010052207
1718737782.851382,-2.0,-0.01003097
1718737782.85263,-2.0,-0.010005261
1718737782.853291,-2.0,-0.00997727
1718737782.854485,-2.0,-0.009947526
1718737782.855089,-2.0,-0.009916378
1718737782.856201,-2.0,-0.009884246
1718737782.857342,-2.0,-0.009851645
1718737782.858567,-2.0,-0.009819145
1718737782.859179,-2.0,-0.009787315
1718737782.8603,-2.0,-0.009756667
1718737782.86144,-2.0,-0.009727612
1718737782.862364,-2.0,-0.009730944
1718737782.863497,-2.0,-0.009662038
1718737782.864628,-2.0,-0.009658381
1718737782.865209,-2.0,-0.009668976
1718737782.866362,-2.0,-0.009684306
1718737782.86751,-2.0,-0.009700833
1718737782.868173,-2.0,-0.009716559
1718737782.869294,-2.0,-0.009730214
1718737782.870458,-2.0,-0.009740997
1718737782.871574,-2.0,-0.009748447
1718737782.872138,-2.0,-0.009752363
1718737782.873284,-2.0,-0.009752737
1718737782.874401,-2.0,-0.009749707
1718737782.875555,-2.0,-0.009743515
1718737782.876139,-2.0,-0.00973448
1718737782.877288,-2.0,-0.00972297
1718737782.878428,-2.0,-0.009709384
1718737782.879039,-2.0,-0.009694139
1718737782.880157,-2.0,-0.009677649
1718737782.881298,-2.0,-0.009660325
1718737782.88244,-2.0,-0.009642553
1718737782.883691,-2.0,-0.009624696
1718737782.884298,-2.0,-0.009608458
1718737782.885447,-2.0,-0.009594837
1718737782.886629,-2.0,-0.00957534
1718737782.887267,-2.0,-0.009552689
1718737782.888429,-2.0,-0.009530009
1718737782.889572,-2.0,-0.009509608
1718737782.890751,-2.0,-0.009492975
1718737782.89135,-2.0,-0.009484876
1718737782.892503,-2.0,-0.009475544
1718737782.893637,-2.0,-0.009470217
1718737782.894259,-2.0,-0.009468726
1718737782.895395,-2.0,-0.009470898
1718737782.896557,-2.0,-0.009476333
1718737782.897146,-2.0,-0.009484379
1718737782.898327,-2.0,-0.009494209
1718737782.899433,-2.0,-0.009504919
1718737782.900785,-2.0,-0.009515611
1718737782.901228,-2.0,-0.009525466
1718737782.902413,-2.0,-0.009533784
1718737782.903555,-2.0,-0.009540022
1718737782.904173,-2.0,-0.009543795
1718737782.905335,-2.0,-0.009544884
1718737782.906458,-2.0,-0.009543221
1718737782.90764,-2.0,-0.009538869
1718737782.908203,-2.0,-0.009529125
1718737782.909346,-2.0,-0.009502579
1718737782.910499,-2.0,-0.009472041
1718737782.911647,-2.0,-0.009439639
1718737782.912219,-2.0,-0.009405836
1718737782.913357,-2.0,-0.009370919
1718737782.91452,-2.0,-0.009370014
1718737782.915668,-2.0,-0.009288602
1718737782.916245,-2.0,-0.009272312
1718737782.917387,-2.0,-0.009269627
1718737782.918582,-2.0,-0.009271428
1718737782.919146,-2.0,-0.009274725
1718737782.92029,-2.0,-0.009278055
1718737782.921408,-2.0,-0.009280602
1718737782.922554,-2.0,-0.00928191
1718737782.923158,-2.0,-0.009281742
1718737782.924339,-2.0,-0.009279985
1718737782.925434,-2.0,-0.009276606
1718737782.926293,2.0,-0.009276606
1718737782.926597,2.0,-0.009271609
1718737782.927172,2.0,-0.009265021
1718737782.928373,2.0,-0.009256884
1718737782.929496,2.0,-0.009247253
1718737782.930647,2.0,-0.009236195
1718737782.931228,2.0,-0.009223797
1718737782.932378,2.0,-0.009210165
1718737782.933555,2.0,-0.009195429
1718737782.934128,2.0,-0.009179737
1718737782.935265,2.0,-0.009165085
1718737782.93642,2.0,-0.009151832
1718737782.937565,2.0,-0.009131197
1718737782.938191,2.0,-0.009105964
1718737782.939345,2.0,-0.009083425
1718737782.940453,2.0,-0.009055884
1718737782.941602,2.0,-0.009029895
1718737782.942187,2.0,-0.009006635
1718737782.943327,2.0,-0.00898704
1718737782.944479,2.0,-0.008971543
1718737782.945072,2.0,-0.008960073
1718737782.946223,2.0,-0.008952187
1718737782.947371,2.0,-0.008947209
1718737782.948519,2.0,-0.008944347
1718737782.949117,2.0,-0.008942793
1718737782.950254,2.0,-0.008941788
1718737782.951405,2.0,-0.008940675
1718737782.952567,2.0,-0.008938921
1718737782.953729,2.0,-0.00893613
1718737782.954328,2.0,-0.008932043
1718737782.955478,2.0,-0.008926523
1718737782.956628,2.0,-0.008919542
1718737782.957327,2.0,-0.008911159
1718737782.958446,2.0,-0.008901498
1718737782.95958,2.0,-0.008890728
1718737782.960718,2.0,-0.00887905
1718737782.961315,2.0,-0.008866671
1718737782.962472,2.0,-0.008853803
1718737782.963583,2.0,-0.008840645
1718737782.964152,2.0,-0.008824133
1718737782.965317,2.0,-0.008793711
1718737782.96649,2.0,-0.008791282
1718737782.96782,2.0,-0.008713208
1718737782.96841,2.0,-0.008700367
1718737782.969554,2.0,-0.008700357
1718737782.970162,2.0,-0.008703609
1718737782.971294,2.0,-0.008706912
1718737782.972446,2.0,-0.008708798
1718737782.973596,2.0,-0.008708643
1718737782.974228,2.0,-0.008706317
1718737782.975344,2.0,-0.008701988
1718737782.976511,2.0,-0.008695968
1718737782.977708,2.0,-0.00868862
1718737782.978261,2.0,-0.008680286
1718737782.979432,2.0,-0.00867125
1718737782.980544,2.0,-0.008661723
1718737782.98114,2.0,-0.008651842
1718737782.982274,2.0,-0.008641682
1718737782.983416,2.0,-0.00863127
1718737782.984558,2.0,-0.008620601
1718737782.985808,2.0,-0.008609656
1718737782.986395,2.0,-0.008598414
1718737782.987587,2.0,-0.00858686
1718737782.988154,2.0,-0.008574995
1718737782.989276,2.0,-0.008562834
1718737782.990422,2.0,-0.008554555
1718737782.991595,2.0,-0.008540111
1718737782.992177,2.0,-0.00852383
1718737782.993324,2.0,-0.008507603
1718737782.994478,2.0,-0.008491829
1718737782.995631,2.0,-0.008468301
1718737782.996228,2.0,-0.008440078
1718737782.997359,2.0,-0.008410363
1718737782.998518,2.0,-0.008381335
1718737782.999663,2.0,-0.008354259
1718737783.00028,2.0,-0.008329728
1718737783.001398,2.0,-0.008307891
1718737783.002607,2.0,-0.008288623
1718737783.003232,2.0,-0.00827165
1718737783.004348,2.0,-0.008256638
1718737783.005513,2.0,-0.00824325
1718737783.006152,2.0,-0.008231177
1718737783.007292,2.0,-0.008220161
1718737783.008435,2.0,-0.008209998
1718737783.009578,2.0,-0.008200532
1718737783.010223,2.0,-0.008191649
1718737783.01134,2.0,-0.008183265
1718737783.01248,2.0,-0.008175312
1718737783.013633,2.0,-0.008167734
1718737783.014236,2.0,-0.008160475
1718737783.015384,2.0,-0.008153476
1718737783.016527,2.0,-0.008146674
1718737783.017114,2.0,-0.008140005
1718737783.018255,2.0,-0.008133399
1718737783.019402,2.0,-0.008161616
1718737783.020574,2.0,-0.008086555
1718737783.02171,2.0,-0.008079798
1718737783.022299,2.0,-0.008086659
1718737783.023443,2.0,-0.008096719
1718737783.024582,2.0,-0.008106125
1718737783.02518,2.0,-0.008112947
1718737783.026232,2.0,-0.008112947
1718737783.026323,2.0,-0.008116297
1718737783.027474,2.0,-0.008115982
1718737783.028624,2.0,-0.00811227
1718737783.029215,2.0,-0.008105702
1718737783.030365,2.0,-0.008096945
1718737783.031515,2.0,-0.008086675
1718737783.032671,2.0,-0.008075509
1718737783.033264,2.0,-0.008063956
1718737783.034408,2.0,-0.008052401
1718737783.03555,2.0,-0.008041105
1718737783.036158,2.0,-0.008030215
1718737783.037332,2.0,-0.00801979
1718737783.038482,2.0,-0.008009815
1718737783.039626,2.0,-0.008000229
1718737783.040215,2.0,-0.007990939
1718737783.041365,2.0,-0.007981839
1718737783.042552,2.0,-0.007972822
1718737783.043682,2.0,-0.007963786
1718737783.044279,2.0,-0.007954644
1718737783.045412,2.0,-0.00794532
1718737783.046551,2.0,-0.007935757
1718737783.047143,2.0,-0.007930126
1718737783.048294,2.0,-0.007918459
1718737783.04947,2.0,-0.007904686
1718737783.050613,2.0,-0.007889014
1718737783.051218,2.0,-0.007872109
1718737783.052371,2.0,-0.007854491
1718737783.053505,2.0,-0.00783639
1718737783.054652,2.0,-0.007819059
1718737783.05525,2.0,-0.007801903
1718737783.056393,2.0,-0.007776238
1718737783.057537,2.0,-0.007744691
1718737783.058697,2.0,-0.00771028
1718737783.059289,2.0,-0.007675241
1718737783.060439,2.0,-0.007641065
1718737783.061573,2.0,-0.007608678
1718737783.062155,2.0,-0.007578605
1718737783.063297,2.0,-0.007551097
1718737783.064452,2.0,-0.007526218
1718737783.065577,2.0,-0.007503915
1718737783.066172,2.0,-0.007484065
1718737783.067302,2.0,-0.007466499
1718737783.068441,2.0,-0.007451028
1718737783.069582,2.0,-0.00743745
1718737783.070169,2.0,-0.007425558
1718737783.07132,2.0,-0.007415143
1718737783.072445,2.0,-0.00745197
1718737783.073578,2.0,-0.007385096
1718737783.074178,2.0,-0.007394527
1718737783.07531,2.0,-0.007419044
1718737783.076438,2.0,-0.007443779
1718737783.077579,2.0,-0.007455738
1718737783.078169,2.0,-0.007465256
1718737783.079305,2.0,-0.007472329
1718737783.080448,2.0,-0.007475898
1718737783.081584,2.0,-0.007475277
1718737783.082173,2.0,-0.007470313
1718737783.08332,2.0,-0.007461308
1718737783.084451,2.0,-0.007448889
1718737783.085594,2.0,-0.007433864
1718737783.086186,2.0,-0.007417102
1718737783.087336,2.0,-0.007399437
1718737783.08847,2.0,-0.007381605
1718737783.089612,2.0,-0.007364203
1718737783.090228,2.0,-0.00734768
1718737783.091346,2.0,-0.007332332
1718737783.092471,2.0,-0.007318316
1718737783.093611,2.0,-0.007305674
1718737783.094172,2.0,-0.007294352
1718737783.095296,2.0,-0.007284226
1718737783.096428,2.0,-0.007275124
1718737783.097576,2.0,-0.007266842
1718737783.098151,2.0,-0.007259167
1718737783.099295,2.0,-0.007251885
1718737783.100423,2.0,-0.007244792
1718737783.101558,2.0,-0.007237703
1718737783.102163,2.0,-0.007230456
1718737783.103303,2.0,-0.007222911
1718737783.104549,2.0,-0.007219363
1718737783.105184,2.0,-0.007209977
1718737783.106335,2.0,-0.007197846
1718737783.107478,2.0,-0.00718324
1718737783.10861,2.0,-0.007167033
1718737783.109189,2.0,-0.007151506
1718737783.110319,2.0,-0.007135587
1718737783.111452,2.0,-0.007111196
1718737783.112586,2.0,-0.007081345
1718737783.113168,2.0,-0.007049204
1718737783.114325,2.0,-0.007016991
1718737783.115453,2.0,-0.006986068
1718737783.116595,2.0,-0.006957178
1718737783.117192,2.0,-0.006930641
1718737783.118338,2.0,-0.006906516
1718737783.119517,2.0,-0.006884707
1718737783.121377,2.0,-0.00686504
1718737783.122051,2.0,-0.006847313
1718737783.12251,2.0,-0.006831326
1718737783.123787,2.0,-0.006816898
1718737783.124337,2.0,-0.006803868
1718737783.125574,2.0,-0.006792095
1718737783.126286,-2.0,-0.006792095
1718737783.126782,-2.0,-0.00678145
1718737783.127528,-2.0,-0.006771811
1718737783.128755,-2.0,-0.006763056
1718737783.129392,-2.0,-0.006755059
1718737783.130561,-2.0,-0.006794571
1718737783.131737,-2.0,-0.006721302
1718737783.132352,-2.0,-0.006726246
1718737783.133526,-2.0,-0.006735278
1718737783.134732,-2.0,-0.006748324
1718737783.135341,-2.0,-0.006762107
1718737783.136535,-2.0,-0.006773856
1718737783.137792,-2.0,-0.006781794
1718737783.138356,-2.0,-0.006785051
1718737783.139538,-2.0,-0.006783486
1718737783.140751,-2.0,-0.006777488
1718737783.141369,-2.0,-0.006767777
1718737783.142559,-2.0,-0.006755235
1718737783.143743,-2.0,-0.006740771
1718737783.144361,-2.0,-0.006725227
1718737783.145526,-2.0,-0.00670932
1718737783.146714,-2.0,-0.006693609
1718737783.147332,-2.0,-0.006678495
1718737783.148511,-2.0,-0.006664229
1718737783.149699,-2.0,-0.006650932
1718737783.150311,-2.0,-0.00663862
1718737783.151527,-2.0,-0.00662723
1718737783.152661,-2.0,-0.006616648
1718737783.153267,-2.0,-0.006606724
1718737783.154456,-2.0,-0.006597295
1718737783.15564,-2.0,-0.006588199
1718737783.156536,-2.0,-0.006579278
1718737783.15774,-2.0,-0.006570392
1718737783.158358,-2.0,-0.006569677
1718737783.159527,-2.0,-0.006563639
1718737783.160751,-2.0,-0.006545411
1718737783.16137,-2.0,-0.006518779
1718737783.162552,-2.0,-0.006488718
1718737783.163697,-2.0,-0.006458955
1718737783.164288,-2.0,-0.006431762
1718737783.165433,-2.0,-0.006408229
1718737783.166596,-2.0,-0.006388607
1718737783.167931,-2.0,-0.006372603
1718737783.16855,-2.0,-0.006359616
1718737783.169826,-2.0,-0.006348907
1718737783.170431,-2.0,-0.006339729
1718737783.171592,-2.0,-0.006331399
1718737783.172765,-2.0,-0.006323354
1718737783.173342,-2.0,-0.006315169
1718737783.174495,-2.0,-0.006306557
1718737783.175639,-2.0,-0.006297357
1718737783.176234,-2.0,-0.006287516
1718737783.177377,-2.0,-0.006277058
1718737783.178561,-2.0,-0.006266063
1718737783.179669,-2.0,-0.00625464
1718737783.180257,-2.0,-0.006242907
1718737783.181401,-2.0,-0.006230981
1718737783.182545,-2.0,-0.006218961
1718737783.183691,-2.0,-0.006206928
1718737783.184277,-2.0,-0.006194941
1718737783.185426,-2.0,-0.006183036
1718737783.186581,-2.0,-0.006171231
1718737783.187756,-2.0,-0.006159527
1718737783.188432,-2.0,-0.006187519
1718737783.189594,-2.0,-0.006090031
1718737783.190683,-2.0,-0.006079417
1718737783.191279,-2.0,-0.006086419
1718737783.192416,-2.0,-0.006097713
1718737783.193557,-2.0,-0.006108325
1718737783.194703,-2.0,-0.006115749
1718737783.195286,-2.0,-0.006118825
1718737783.196431,-2.0,-0.006117286
1718737783.197575,-2.0,-0.006111454
1718737783.198763,-2.0,-0.006102002
1718737783.199402,-2.0,-0.006089761
1718737783.200583,-2.0,-0.006075578
1718737783.20181,-2.0,-0.006060224
1718737783.202332,-2.0,-0.006044334
1718737783.203494,-2.0,-0.006028387
1718737783.204639,-2.0,-0.00601271
1718737783.205804,-2.0,-0.005997488
1718737783.206359,-2.0,-0.005982796
1718737783.207505,-2.0,-0.00596862
1718737783.208671,-2.0,-0.005954893
1718737783.209499,-2.0,-0.005941511
1718737783.210643,-2.0,-0.00592836
1718737783.211784,-2.0,-0.005915328
1718737783.212371,-2.0,-0.005902316
1718737783.213515,-2.0,-0.005889242
1718737783.214707,-2.0,-0.005879924
1718737783.215357,-2.0,-0.005869096
1718737783.216573,-2.0,-0.005848022
1718737783.217739,-2.0,-0.005820499
1718737783.21836,-2.0,-0.005795468
1718737783.219507,-2.0,-0.005766729
1718737783.220632,-2.0,-0.005737535
1718737783.221793,-2.0,-0.005709631
1718737783.222368,-2.0,-0.005684961
1718737783.223515,-2.0,-0.005664657
1718737783.224666,-2.0,-0.005649006
1718737783.225308,-2.0,-0.005637668
1718737783.226278,2.0,-0.005637668
1718737783.22649,2.0,-0.005629905
1718737783.227627,2.0,-0.005624777
1718737783.228774,2.0,-0.005618001
1718737783.229368,2.0,-0.005608661
1718737783.230521,2.0,-0.00559599
1718737783.231675,2.0,-0.005579397
1718737783.232269,2.0,-0.005558472
1718737783.2334,2.0,-0.005532987
1718737783.234566,2.0,-0.005502871
1718737783.235708,2.0,-0.005468184
1718737783.236293,2.0,-0.00542909
1718737783.237547,2.0,-0.005385827
1718737783.238688,2.0,-0.005338678
1718737783.239343,2.0,-0.005287953
1718737783.240506,2.0,-0.005229256
1718737783.241663,2.0,-0.005159395
1718737783.242806,2.0,-0.005145946
1718737783.243437,2.0,-0.004986011
1718737783.244546,2.0,-0.004926122
1718737783.245695,2.0,-0.00488353
1718737783.246296,2.0,-0.004843102
1718737783.247436,2.0,-0.004799818
1718737783.24862,2.0,-0.004751467
1718737783.249751,2.0,-0.00469723
1718737783.250508,2.0,-0.00463715
1718737783.251727,2.0,-0.004571813
1718737783.252389,2.0,-0.004502117
1718737783.253523,2.0,-0.004429096
1718737783.254705,2.0,-0.00435381
1718737783.255321,2.0,-0.004277261
1718737783.256482,2.0,-0.004200359
1718737783.257665,2.0,-0.004123911
1718737783.258837,2.0,-0.004048625
1718737783.259457,2.0,-0.003975137
1718737783.260639,2.0,-0.00390403
1718737783.261832,2.0,-0.003835868
1718737783.262445,2.0,-0.003771219
1718737783.263637,2.0,-0.003710672
1718737783.264514,2.0,-0.00365486
1718737783.265703,2.0,-0.003604457
1718737783.266338,2.0,-0.003560188
1718737783.2675,2.0,-0.003522811
